SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100131669,10007303,10008787,22,22
100131672,10007303,10010594,37,37
100131675,10007303,10011670,79,79
100131678,10007303,10012318,46,46
100131681,10007305,10008364,25,25
100131683,10007305,10009707,39,39
100131689,10007306,10007307,76,76
100131692,10007306,10008553,38,38
100131694,10007306,10008728,43,43
100131697,10007306,10009788,30,30
100131700,10007306,10012585,28,28
100131703,10007307,10008866,46,46
100131704,10007307,10009069,50,50
100131708,10007307,10011557,24,24
100131711,10007307,10011782,45,45
100131715,10007307,10012962,38,38
100131718,10007309,10007348,16,16
100131721,10007309,10007882,17,17
100131723,10007309,10008324,23,23
100131726,10007309,10008682,45,45
100131729,10007309,10009734,55,55
100131732,10007309,10010453,31,31
100131737,10007309,10010979,49,49
100131740,10007309,10011557,51,51
100131743,10007309,10011670,50,50
100131746,10007309,10013059,45,45
100131751,10007310,10008885,26,26
100131754,10007310,10009895,72,72
100131757,10007310,10011633,62,62
100131759,10007310,10011717,57,57
100131762,10007310,10012827,31,31
100131765,10007311,10008307,31,31
100131768,10007311,10009383,32,32
100131770,10007311,10009484,44,44
100131773,10007311,10009710,18,18
100131778,10007311,10012520,48,48
100131780,10007311,10012867,45,45
100131783,10007312,10008689,40,40
100131786,10007312,10008844,53,53
100131788,10007312,10009436,15,15
100131791,10007312,10011683,55,55
100131794,10007313,10010881,17,17
100131797,10007314,10007433,68,68
100131799,10007314,10007982,49,49
100131805,10007314,10009195,73,73
100131808,10007314,10009246,81,81
100131811,10007314,10009613,40,40
100131813,10007314,10010299,51,51
100131815,10007314,10010365,18,18
100131818,10007314,10011267,31,31
100131822,10007314,10011619,56,56
100131824,10007314,10011702,59,59
100131827,10007314,10011947,21,21
100131833,10007314,10012254,28,28
100131835,10007314,10012377,48,48
100131838,10007314,10012831,28,28
100131841,10007314,10012892,60,60
100131843,10007314,10013079,33,33
100131845,10007314,10013130,65,65
100131848,10007314,10013189,63,63
100131853,10007315,10008435,11,11
100131856,10007315,10008733,16,16
100131859,10007315,10011797,86,86
100131862,10007315,10012885,14,14
100131867,10007316,10007319,52,52
100131870,10007316,10007593,54,54
100131873,10007316,10007696,16,16
100131876,10007316,10008648,22,22
100131878,10007316,10008664,78,78
100131881,10007316,10008897,32,32
100131884,10007316,10009182,30,30
100131887,10007316,10009910,33,33
100131889,10007316,10009978,22,22
100131895,10007316,10011105,16,16
100131898,10007316,10011218,14,14
100131900,10007316,10011220,13,13
100131903,10007316,10011285,40,40
100131906,10007316,10011670,16,16
100131908,10007316,10011672,14,14
100131910,10007316,10011683,49,49
100131913,10007316,10012331,48,48
100131916,10007316,10012358,44,44
100131921,10007316,10012503,16,16
100131924,10007316,10012810,13,13
100131927,10007316,10012940,21,21
100131929,10007316,10013034,51,51
100131932,10007316,10013139,37,37
100131935,10007316,10013282,20,20
100131938,10007319,10008130,20,20
100131941,10007319,10011670,77,77
100131943,10007319,10011758,16,16
100131949,10007321,10011921,44,44
100131952,10007321,10012694,11,11
100131954,10007322,10011092,56,56
100131957,10007322,10012364,57,57
100131960,10007322,10012463,27,27
100131963,10007323,10008776,48,48
100131965,10007323,10011671,89,89
100131971,10007324,10011187,18,18
100131973,10007324,10011690,14,14
100131975,10007324,10011991,16,16
100131978,10007325,10010285,26,26
100131983,10007325,10011848,17,17
100131986,10007325,10012339,28,28
100131987,10007325,10012478,37,37
100131992,10007326,10011187,13,13
100131995,10007326,10011690,16,16
100131998,10007326,10011905,20,20
100132003,10007326,10013188,13,13
100132006,10007327,10007660,63,63
100132007,10007327,10008364,45,45
100132011,10007327,10010014,39,39
100132014,10007327,10011671,45,45
100132017,10007327,10011843,11,11
100132019,10007327,10013084,72,72
100132022,10007328,10007468,39,39
100132025,10007328,10008126,28,28
100132028,10007328,10008696,44,44
100132030,10007328,10008713,19,19
100132033,10007328,10009494,31,31
100132038,10007328,10010805,27,27
100132040,10007328,10011670,79,79
100132043,10007328,10011843,16,16
100132046,10007328,10012251,33,33
100132048,10007328,10012567,33,33
100132051,10007328,10012744,50,50
100132054,10007328,10013084,59,59
100132057,10007329,10008389,14,14
100132059,10007329,10009981,49,49
100132065,10007330,10011690,49,49
100132068,10007331,10008537,43,43
100132071,10007331,10009828,30,30
100132073,10007331,10010002,47,47
100132076,10007334,10007337,16,16
100132079,10007334,10007352,43,43
100132082,10007334,10007886,55,55
100132087,10007334,10009320,17,17
100132090,10007334,10009651,28,28
100132093,10007334,10010022,46,46
100132095,10007334,10010612,53,53
100132101,10007334,10011566,15,15
100132103,10007334,10011681,72,72
100132105,10007334,10011698,28,28
100132108,10007334,10012117,93,93
100132111,10007334,10012492,43,43
100132113,10007334,10013026,67,67
100132116,10007334,10013287,11,11
100132119,10007335,10007342,64,64
100132122,10007335,10007351,11,11
100132127,10007335,10012648,52,52
100132130,10007336,10007347,40,40
100132133,10007336,10007354,65,65
100132136,10007336,10007437,26,26
100132138,10007336,10007499,44,44
100132141,10007336,10007966,52,52
100132144,10007336,10008377,27,27
100132147,10007336,10008412,41,41
100132149,10007336,10010089,17,17
100132155,10007336,10010901,13,13
100132156,10007336,10011335,28,28
100132157,10007336,10011370,15,15
100132158,10007336,10011567,24,24
100132159,10007336,10011670,91,91
100132160,10007336,10011710,19,19
100132161,10007336,10012149,18,18
100132168,10007337,10007342,36,36
100132170,10007337,10007347,37,37
100132176,10007337,10008194,18,18
100132178,10007337,10008449,43,43
100132181,10007337,10008651,39,39
100132184,10007337,10010576,19,19
100132187,10007337,10011304,34,34
100132189,10007337,10011681,35,35
100132192,10007338,10007346,12,12
100132198,10007338,10009202,28,28
100132201,10007338,10009697,38,38
100132203,10007338,10010367,21,21
100132206,10007338,10011713,19,19
100132210,10007338,10012408,31,31
100132214,10007338,10013308,61,61
100132217,10007339,10009325,13,13
100132220,10007339,10009745,15,15
100132223,10007339,10011713,13,13
100132225,10007339,10013191,11,11
100132228,10007340,10007494,25,25
100132231,10007340,10007807,13,13
100132233,10007340,10007812,16,16
100132238,10007340,10008746,56,56
100132241,10007340,10010432,32,32
100132242,10007340,10011303,48,48
100132243,10007340,10011370,20,20
100132244,10007340,10011620,93,93
100132252,10007341,10011552,18,18
100132254,10007342,10007351,55,55
100132257,10007342,10007709,36,36
100132260,10007342,10012119,14,14
100132266,10007343,10007709,32,32
100132268,10007343,10010883,51,51
100132271,10007343,10012362,25,25
100132274,10007344,10010292,39,39
100132277,10007344,10012226,42,42
100132279,10007345,10007886,18,18
100132282,10007345,10009320,17,17
100132285,10007345,10011552,48,48
100132288,10007345,10012492,20,20
100132293,10007346,10007499,17,17
100132296,10007346,10007988,18,18
100132298,10007346,10009565,12,12
100132300,10007346,10010255,11,11
100132303,10007346,10010942,21,21
100132306,10007346,10011671,59,59
100132308,10007346,10012342,23,23
100132314,10007346,10013288,48,48
100132317,10007347,10007499,17,17
100132319,10007347,10010942,13,13
100132322,10007348,10007353,19,19
100132328,10007348,10008364,43,43
100132331,10007348,10010787,24,24
100132333,10007348,10010942,70,70
100132336,10007348,10011813,21,21
100132338,10007348,10012343,14,14
100132340,10007348,10012914,21,21
100132344,10007349,10007881,24,24
100132347,10007349,10010358,12,12
100132350,10007349,10011683,42,42
100132355,10007351,10007440,12,12
100132358,10007351,10007443,15,15
100132361,10007351,10007710,20,20
100132363,10007351,10008195,18,18
100132365,10007351,10010917,26,26
100132368,10007351,10011563,15,15
100132371,10007351,10012122,54,54
100132373,10007351,10013287,30,30
100132376,10007352,10011552,56,56
100132382,10007353,10010388,52,52
100132384,10007354,10011079,33,33
100132387,10007354,10012218,41,41
100132390,10007355,10012744,12,12
100132393,10007356,10012744,15,15
100132394,10007357,10011670,11,11
100132398,10007358,10008784,28,28
100132401,10007358,10009638,33,33
100132404,10007358,10012122,23,23
100132409,10007359,10008394,41,41
100132412,10007359,10009495,41,41
100132415,10007359,10011064,49,49
100132418,10007359,10012327,52,52
100132420,10007359,10012482,36,36
100132423,10007362,10012960,49,49
100132426,10007363,10009549,31,31
100132430,10007364,10011683,17,17
100132433,10007365,10009475,47,47
100132436,10007366,10008647,22,22
100132438,10007366,10009322,48,48
100132444,10007367,10009718,46,46
100132447,10007367,10010685,43,43
100132449,10007367,10012841,93,93
100132452,10007367,10012978,25,25
100132455,10007367,10013260,11,11
100132458,10007368,10009188,13,13
100132461,10007368,10009718,50,50
100132463,10007368,10009903,47,47
100132466,10007368,10010299,71,71
100132472,10007368,10011926,45,45
100132474,10007368,10012119,72,72
100132477,10007368,10013132,21,21
100132480,10007369,10010070,46,46
100132483,10007369,10012860,20,20
100132485,10007370,10008571,18,18
100132488,10007370,10009828,14,14
100132491,10007370,10010045,49,49
100132493,10007370,10010251,55,55
100132498,10007370,10012658,11,11
100132501,10007371,10009049,27,27
100132502,10007371,10009056,12,12
100132506,10007371,10012116,55,55
100132509,10007371,10012488,56,56
100132512,10007372,10007950,69,69
100132514,10007372,10008284,28,28
100132517,10007372,10008783,52,52
100132520,10007372,10009191,40,40
100132526,10007372,10011681,39,39
100132528,10007372,10012122,19,19
100132531,10007373,10007944,20,20
100132534,10007373,10008384,81,81
100132537,10007373,10008785,14,14
100132539,10007373,10009915,48,48
100132542,10007373,10010937,13,13
100132548,10007373,10011293,11,11
100132550,10007373,10011681,22,22
100132553,10007373,10012117,28,28
100132556,10007374,10010730,17,17
100132560,10007374,10013308,18,18
100132563,10007375,10013245,47,47
100132566,10007376,10010730,13,13
100132568,10007376,10010916,57,57
100132571,10007376,10011666,65,65
100132574,10007376,10013201,14,14
100132577,10007377,10012001,77,77
100132579,10007377,10012410,71,71
100132582,10007378,10011834,26,26
100132588,10007379,10011671,67,67
100132591,10007380,10009828,11,11
100132593,10007380,10011735,55,55
100132596,10007381,10007382,82,82
100132599,10007381,10008236,45,45
100132602,10007382,10007384,69,69
100132604,10007382,10013084,11,11
100132607,10007383,10010563,17,17
100132610,10007383,10011683,27,27
100132615,10007386,10007506,32,32
100132618,10007386,10011670,28,28
100132621,10007387,10008510,56,56
100132624,10007387,10011681,32,32
100132627,10007387,10013255,55,55
100132630,10007388,10007981,48,48
100132632,10007388,10008680,16,16
100132635,10007388,10009559,35,35
100132638,10007388,10010388,91,91
100132640,10007388,10010484,15,15
100132645,10007388,10011388,22,22
100132649,10007388,10011670,69,69
100132653,10007388,10011680,43,43
100132656,10007388,10012250,22,22
100132658,10007388,10012324,50,50
100132661,10007388,10012639,27,27
100132667,10007388,10013301,49,49
100132669,10007389,10008035,62,62
100132672,10007389,10009873,23,23
100132675,10007389,10012117,59,59
100132680,10007390,10009069,40,40
100132683,10007391,10011319,12,12
100132686,10007392,10007920,50,50
100132687,10007392,10007941,66,66
100132688,10007392,10008386,28,28
100132690,10007392,10008495,38,38
100132693,10007392,10010083,14,14
100132696,10007392,10011666,13,13
100132698,10007392,10012000,41,41
100132704,10007393,10009206,15,15
100132707,10007393,10011177,32,32
100132709,10007393,10011889,85,85
100132712,10007393,10012443,12,12
100132715,10007394,10010708,39,39
100132718,10007397,10008017,28,28
100132721,10007397,10009592,64,64
100132723,10007397,10009796,43,43
100132726,10007397,10010326,30,30
100132732,10007397,10012884,47,47
100132734,10007398,10011873,49,49
100132737,10007398,10012787,16,16
100132740,10007399,10007468,77,77
100132743,10007399,10007660,11,11
100132745,10007399,10008581,40,40
100132748,10007399,10009940,57,57
100132751,10007399,10011669,22,22
100132753,10007399,10011671,43,43
100132758,10007399,10012226,28,28
100132761,10007399,10012817,11,11
100132763,10007399,10012917,20,20
100132766,10007400,10010039,34,34
100132769,10007400,10012116,45,45
100132772,10007400,10013173,45,45
100132774,10007401,10010388,50,50
100132780,10007401,10011958,52,52
100132783,10007401,10013025,47,47
100132786,10007403,10007966,13,13
100132788,10007403,10008246,25,25
100132792,10007403,10008581,27,27
100132797,10007403,10011019,86,86
100132799,10007403,10011681,50,50
100132802,10007403,10012693,15,15
100132805,10007403,10012725,11,11
100132808,10007403,10012917,31,31
100132810,10007404,10007586,13,13
100132813,10007404,10008246,24,24
100132816,10007404,10008581,22,22
100132820,10007404,10010003,14,14
100132823,10007404,10011885,46,46
100132826,10007404,10012723,42,42
100132828,10007404,10013021,21,21
100132830,10007405,10010078,55,55
100132831,10007405,10010561,32,32
100132837,10007406,10008621,46,46
100132839,10007406,10009203,35,35
100132842,10007406,10010121,59,59
100132848,10007406,10012933,46,46
100132851,10007407,10011801,44,44
100132853,10007407,10012750,20,20
100132856,10007408,10008531,21,21
100132859,10007408,10009503,30,30
100132862,10007408,10011644,33,33
100132864,10007408,10012180,31,31
100132866,10007408,10012990,27,27
100132868,10007409,10007410,64,64
100132875,10007409,10011670,15,15
100132878,10007409,10012466,11,11
100132881,10007409,10012807,26,26
100132883,10007409,10013300,19,19
100132885,10007410,10009608,30,30
100132888,10007410,10010888,73,73
100132891,10007410,10011782,20,20
100132896,10007410,10013043,31,31
100132899,10007411,10008131,40,40
100132902,10007411,10010908,45,45
100132904,10007412,10007413,50,50
100132908,10007413,10007876,31,31
100132913,10007413,10013084,69,69
100132916,10007414,10011625,15,15
100132918,10007415,10007479,41,41
100132921,10007415,10007532,21,21
100132927,10007415,10008831,28,28
100132929,10007415,10009029,54,54
100132932,10007415,10009549,35,35
100132935,10007415,10010148,13,13
100132938,10007415,10010706,60,60
100132940,10007415,10010919,49,49
100132943,10007415,10011177,61,61
100132946,10007415,10011666,28,28
100132948,10007415,10011797,16,16
100132950,10007415,10011974,72,72
100132953,10007415,10012260,23,23
100132956,10007415,10012887,28,28
100132958,10007415,10012954,46,46
100132964,10007416,10009313,37,37
100132967,10007416,10011532,50,50
100132969,10007416,10012810,56,56
100132972,10007417,10012647,46,46
100132975,10007417,10012867,45,45
100132978,10007418,10008697,22,22
100132981,10007419,10008815,52,52
100132983,10007420,10007947,17,17
100132986,10007420,10008053,21,21
100132992,10007420,10009068,56,56
100132994,10007420,10010029,12,12
100132997,10007420,10011671,14,14
100133000,10007420,10012499,54,54
100133003,10007421,10010029,11,11
100133005,10007422,10008485,54,54
100133008,10007422,10010602,51,51
100133013,10007423,10007424,99,99
100133015,10007423,10008137,16,16
100133018,10007423,10009981,80,80
100133021,10007423,10012876,81,81
100133026,10007424,10007606,45,45
100133029,10007424,10007660,86,86
100133032,10007424,10008126,38,38
100133034,10007424,10008138,48,48
100133037,10007424,10008576,12,12
100133040,10007424,10008721,12,12
100133043,10007424,10009107,72,72
100133046,10007424,10009145,38,38
