SDFB Person ID,Display Name,Gender,Historical Significance,Extant Birth Year,Extant Death Year,,,
10003412,Pieter Delenus,male,minister,1530,1563,,,
10004171,Samuel Fell,male,"dean of Christ Church, Oxford",1584,1649,,,
10007031,Katherine Knollys,female,courtier,1523,1569,,,
10012172,William Twisse,male,theologian,1577,1646,,,
10012462,Richard Waller,male,natural philosopher and translator,1660,1715,,,
10003259,Samuel Daniel,male,poet and historian,1562,1619,,,
10001522,Henry Brett,male,politician,1677,1724,,,
10001333,William Boteler,male,parliamentarian army officer and major-general,1645,1670,,,
10004019,Ralph Eure Baron Eure,male,NA,1558,1617,,,
10008803,Richard Newport,male,royalist army officer,1587,1651,,,
10000665,William Barlow,male,bishop of Lincoln,1503,1613,,,
10003417,Thomas Dempster,male,writer,1579,1625,,,
10001689,Robert Bruce,male,Church of Scotland minister,1554,1631,,,
10011811,Christopher Taylor,male,religious writer and schoolmaster,1614,1686,,,
10001939,David Calderwood,male,Church of Scotland minister and historian,1575,1650,,,
10003141,James Cunningham,male,,1552,1630,,,
10003800,John Durie,male,Jesuit,1544,1588,,,
10012550,John Warner,male,horticulturist,1673,1760,,,
10005830,Sir Henry Herbert,male,master of the revels,1594,1673,,,
10003802,Robert Durie,male,Church of Scotland minister,1555,1616,,,
10007034,Edward Knott,male,Jesuit,1581,1656,,,
10001118,Richard Blackburne,male,physician and writer,1651,1716,,,
10007058,John Kyrle,male,philanthropist and landscape designer,1637,1724,,,
10007407,Roger Ley,male,Church of England clergyman and author,1593,1668,,,
10009201,Hugh Owen,male,Independent minister,1639,1700,,,
10001721,Sir George Buck,male,master of the revels and historian,1560,1622,,,
10004072,William Eyre,male,parliamentarian army officer and politician,1642,1660,,,
10002997,Thomas Creech,male,translator and classical scholar,1659,1700,,,
10008694,Archibald Napier,male,royalist nobleman,1624,1658,,,
10000144,Richard Allestree,male,almanac maker and mathematician,1582,1643,,,
10002664,Henry Coley,male,astrologer and mathematician,1633,1704,,,
10010341,William Robertson,male,grammarian and lexicographer,1651,1685,,,
10002926,William Cowper,male,bishop of Galloway,1568,1619,,,
10009340,Cuthbert Parkinson,male,Franciscan friar,1668,1728,,,
10006741,William Joyner,male,writer and playwright,1622,1706,,,
10006778,John Keill,male,mathematician and natural philosopher,1671,1721,,,
10006720,Benjamin Jonson,male,poet and playwright,1572,1637,,,
10012202,Ephraim Udall,male,Church of England clergyman and religious controversialist,1587,1647,,,
10002859,William Coryton,male,politician,1580,1651,,,
10006393,Thomas Hunt,male,lawyer and whig polemicist,1626,1688,,,
10003631,William Douglas,male,politician and nobleman,1582,1648,,,
10006146,Ellis Hookes,male,Quaker administrator,1635,1681,,,
10010198,James Renwick,male,covenanter,1662,1688,,,
10008337,John Mohun,male,local politician,1592,1641,,,
10009326,Thomas Parker,male,Roman Catholic priest,1535,1581,,,
10004541,Tregonwell Frampton,male,racehorse trainer,1641,1728,,,
10004579,Nicholas French,male,Roman Catholic bishop of Ferns,1604,1678,,,
10008364,George Monck,male,army officer and naval officer,1608,1670,,,
10004995,George Gordon,male,magnate and politician,1561,1636,,,
10002235,Daniel Cawdrey,male,Church of England clergyman and ejected minister,1587,1664,,,
10012969,Edward Wilson,male,murder victim and subject of alleged sexual scandal,1584,1694,,,
10012430,Anthony Walker,male,clergyman,1622,1692,,,
10001818,Edward Burrough,male,Quaker activist and writer,1633,1663,,,
10002071,Elizabeth Carey,female,literary patron,1552,1618,,,
10006840,John Kennedy,male,politician,1601,1668,,,
10007567,James Logan,male,colonial official and scholar,1674,1751,,,
10005006,Jane Gordon,female,patron of ministers,1565,1675,,,
10003394,Stephen DeLancey,male,NA,1663,1741,,,
10012448,Thomas Walker,male,actor and playwright,1698,1744,,,
10007838,Sir Norman Macleod of Berneray,male,royalist army officer,1606,1705,,,
10005096,John Graham,male,Jacobite army officer,1648,1689,,,
10009657,Richard Philipps,male,colonial governor,1661,1750,,,
10004098,John Fairfax,male,clergyman and ejected minister,1623,1700,,,
10008051,Michael Maschiart,male,Latin poet and Church of England clergyman,1544,1598,,,
10001524,Katherine Brettergh,female,exemplar of godly life,1579,1601,,,
10005300,Mary Gunter,female,convert to protestantism,1586,1622,,,
10012765,Thomas Whincop,male,playwright and literary biographer,1697,1730,,,
10005036,Samuel Gorton,male,colonist and preacher in America,1593,1677,,,
10013293,Miantonomo,male,leader of the Narragansett Indians,1600,1643,,,
10002335,Francis Charlton,male,politician and conspirator,1639,1698,,,
10000355,Anne Askew,female,writer and protestant martyr,1521,1546,,,
10005039,Bartholomew Gosnold,male,sea captain and explorer,1497,1607,,,
10000145,Richard Allestree,male,Church of England clergyman,1621,1681,,,
10002469,Richard Claridge,male,Quaker minister and schoolmaster,1649,1723,,,
10002540,Gilbert Clerke,male,mathematician and theologian,1626,1697,,,
10001988,Colen Campbell of Boghole and Urchany,male,architect,1676,1729,,,
10007800,Donald Mackay,male,army officer in the Danish&#150,IN,IN,[],,
10005735,Edward Hayes,male,seaman and promoter of colonization,1550,1613,,,
10010935,Jeremy Shakerley,male,astronomer,1626,1653,,,
10002861,William Cosby,male,army officer and colonial governor,1690,1736,,,
10006123,Sir David Home of Crossrig,male,judge and diarist,1643,1707,,,
10012994,Edward Maria Wingfield,male,soldier and colonist in America,1550,1619,,,
10010012,Samuel Purchas,male,geographical editor and compiler and Church of England clergyman,1577,1626,,,
10012917,John Williams,male,archbishop of York,1582,1650,,,
10011211,John Smith,male,Church of England clergyman and writer,1562,1616,,,
10002226,Thomas Cavendish,male,explorer,1560,1592,,,
10002741,George Conn,male,diplomat,1530,1640,,,
10001136,Sir George Blage,male,courtier,1512,1551,,,
10012852,Giles Widdowes,male,Church of England clergyman,1588,1645,,,
10006458,Hans Hysing,male,portrait painter,1678,1752,,,
10011293,Sir George Somers,male,privateer and colonial adventurer,1554,1610,,,
10012531,Seth Ward,male,astronomer and bishop of Exeter and Salisbury,1617,1689,,,
10000938,Richard Bellings,male,politician and historian,1603,1677,,,
10002364,Charles Chester,male,informer and wit,1554,1604,,,
10006149,Edmund Hooper,male,organist and composer,1553,1621,,,
10004921,Timothy Godwin,male,Church of Ireland archbishop of Cashel,1670,1729,,,
10005293,William Guise,male,orientalist,1652,1683,,,
10001578,Sir Robert Broke,male,"judge, legal writer, and speaker of the House of Commons",1448,1558,,,
10013017,Sir William Winter,male,naval administrator,1525,1589,,,
10010548,Anthony Russell,male,portrait painter,1663,1743,,,
10011704,Samuel Sturmy,male,writer on seamanship,1633,1669,,,
10004076,John Faber,male,engraver and portrait and miniature painter,1695,1756,,,
10008433,Sir John Moore,male,merchant and local politician,1620,1702,,,
10008362,Peter Monamy,male,marine painter,1681,1749,,,
10003933,Clement Ellis,male,Church of England clergyman,1633,1700,,,
10009130,Laurence Oliphant,male,nobleman,1529,1593,,,
10009116,Hugh Oldham,male,bishop of Exeter,1450,1519,,,
10011610,Edward Story,male,bishop of Chichester,1393,1503,,,
10007903,Anthony Malone,male,politician,1700,1776,,,
10010792,Sir James Scott of Balwearie,male,landowner,1497,1607,,,
10009415,John Paterson,male,bishop of Ross,1604,1679,,,
10002561,"Sir Gervase Clifton of Clifton, Nottinghamshire",male,NA,1470,1580,,,
10001690,Robert Bruce,male,nobleman,1626,1685,,,
10004583,John Frewen,male,Church of England clergyman,1558,1628,,,
10012610,Thomas Watts,male,Church of England clergyman,1523,1577,,,
10010674,Robert Sanderson,male,bishop of Lincoln,1587,1663,,,
10008366,Nicholas Monck,male,bishop of Hereford,1610,1661,,,
10006896,William Kiffin,male,Particular Baptist minister and author,1616,1701,,,
10003464,Jean Despagne,male,Reformed minister and theologian,1591,1659,,,
10004342,George FitzRoy,male,courtier and army officer,1665,1716,,,
10003794,John Durel,male,Church of England clergyman and apologist,1625,1683,,,
10012729,Thomas Weston,male,merchant and colonial adventurer,1534,1644,,,
10003632,William Douglas,male,magnate and scholar,1589,1660,,,
10003687,James Drummond,male,politician,1648,1716,,,
10007029,Hanserd Knollys,male,Particular Baptist minister and author,1598,1691,,,
10001691,Thomas Bruce,male,nobleman and memoirist,1656,1741,,,
10003690,John Drummond,male,politician,1649,1714,,,
10011197,Francis Smith,male,bookseller and General Baptist minister,1581,1691,,,
10005294,Thomas Gumble,male,Church of England clergyman and biographer,1626,1676,,,
10004163,Basil Feilding,male,parliamentarian army officer and politician,1608,1675,,,
10005097,Richard Graham,male,politician and Jacobite conspirator,1648,1695,,,
10013148,John Michael Wright,male,painter,1617,1694,,,
10001312,William Borough,male,explorer and naval administrator,1536,1598,,,
10003121,Ezekiel Culverwell,male,,1554,1631,,,
10006150,George Hooper,male,bishop of Bath and Wells and scholar,1640,1727,,,
10001346,Nicholas Bourbon,male,poet and religious reformer,1503,1549,,,
10005040,John Gosnold,male,General Baptist minister,1626,1678,,,
10008427,Francis Moore,male,astrologer and medical practitioner,1657,1714,,,
10007975,Sir John Markham,male,soldier and member of parliament,1486,1559,,,
10012299,Thomas Venner,male,rebel,1641,1751,,,
10005105,Edmund Graile,male,poet and physician,1575,1643,,,
10007236,Hubert Le Sueur,male,sculptor,1580,1658,,,
10013188,Jan Wyck,male,painter,1645,1700,,,
10012886,George Wilkins,male,playwright and pamphleteer,1508,1618,,,
10011028,Anthony Sherley,male,adventurer and diplomat in the Persian service,1565,1636,,,
10008052,Abigail Masham,female,royal favourite,1670,1734,,,
10008053,Damaris Masham,female,philosopher and theological writer,1658,1708,,,
10001817,George Burrington,male,colonial governor,1685,1759,,,
10007212,Sir William Laxton,male,mayor of London,1446,1556,,,
10005430,Charles Hamilton,male,landowner,1697,1732,,,
10009071,Simon Ockley,male,orientalist,1679,1720,,,
10005296,Richard Gunnell,male,actor and impresario,1524,1634,,,
10005748,Sir John Hayward,male,historian and civil lawyer,1564,1627,,,
10004960,Benjamin Goodison,male,cabinet-maker and undertaker,1700,1767,,,
10003445,Nathan Denton,male,clergyman and ejected minister,1635,1720,,,
10001607,Humphrey Brooke,male,physician and Leveller,1618,1693,,,
10004080,Paul Fagius,male,protestant reformer and Hebraist,1504,1549,,,
10007036,John Knowles,male,nonconformist minister,1606,1685,,,
10009122,William Oldisworth,male,writer and translator,1680,1734,,,
10000666,William Barlow,male,Church of England clergyman and natural philosopher,1544,1625,,,
10012339,George Vertue,male,engraver and antiquary,1684,1756,,,
10002750,John Constable,male,Jesuit,1676,1743,,,
10007815,Kenneth Mackenzie,male,clan chief,1661,1701,,,
10002744,William Conolly,male,speaker of the Irish House of Commons,1662,1729,,,
10006303,Edmund Howes,male,chronicler,1602,1631,,,
10010675,Robert Sanderson,male,archivist,1663,1741,,,
10005104,James Grahme,male,courtier and politician,1650,1730,,,
10011953,Thomas Tillam,male,Seventh Day Baptist minister,1564,1674,,,
10007557,Thomas Lodge,male,author and physician,1558,1625,,,
10002532,John Clerk,male,author,1442,1552,,,
10012499,Brian Walton,male,bishop of Chester and biblicist,1600,1661,,,
10012683,Henrietta Maria Wentworth,female,royal mistress,1660,1686,,,
10007698,John Lyly,male,writer and playwright,1554,1606,,,
10002745,Florence Conry,male,Roman Catholic archbishop of Tuam,1519,1629,,,
10007980,Christopher Marlowe,male,playwright and poet,1564,1593,,,
10008784,John Newdigate,male,landowner,1542,1592,,,
10011715,John Sutherland,male,army officer and politician,1661,1733,,,
10005044,Walter Gostelow,male,royalist prophet,1604,1662,,,
10013125,John Worthington,male,"Church of England clergyman, translator, and editor of philosophical works",1618,1671,,,
10005888,John Hewitt,male,Church of England clergyman and royalist conspirator,1614,1658,,,
10009253,William Painter,male,translator and administrator,1540,1595,,,
10007203,William Lawrie,male,estate steward,1645,1699,,,
10009557,Henry Percy,male,magnate and conspirator,1532,1585,,,
10012077,John Trenchard,male,landowner and publicist,1668,1723,,,
10011029,Sir Thomas Sherley,male,politician and courtier,1542,1612,,,
10003553,Charles Dodd,male,Roman Catholic priest and historian,1672,1743,,,
10000146,William Alley,male,bishop of Exeter,1510,1570,,,
10007816,William Mackenzie,male,Jacobite army officer,1630,1740,,,
10011799,Richard Tarlton,male,actor and clown,1478,1588,,,
10011285,Gilbert Soest,male,portrait painter,1605,1681,,,
10005522,Sir Thomas Hardy,male,naval officer,1666,1732,,,
10002746,Cuthbert Constable,male,antiquary,1680,1747,,,
10005955,Nicholas Hill,male,philosopher,1570,1610,,,
10011797,Thomas Tanner,male,bishop of St Asaph and antiquary,1674,1735,,,
10004855,Charles Gildon,male,writer,1665,1724,,,
10012447,Robert Walker,male,portrait painter,1595,1658,,,
10002927,William Cowper,male,politician and lord chancellor,1665,1723,,,
10006406,John Husee,male,agent and soldier,1438,1548,,,
10003886,Charles Edwards,male,Welsh-language writer and preacher,1628,1691,,,
10012812,David Whitehead,male,evangelical preacher,1492,1571,,,
10009691,Sir Gilbert Pickering,male,politician,1611,1668,,,
10003633,William Douglas,male,politician,1637,1695,,,
10000356,Egeon Askew,male,Church of England clergyman,1575,1637,,,
10001538,Thomas Brice,male,martyrologist,1535,1570,,,
10006518,Thomas Jackson,male,dean of Peterborough,1578,1640,,,
10005825,Arthur Herbert,male,naval officer and politician,1648,1716,,,
10007754,Alasdair MacColla,male,clan leader,1537,1647,,,
10005099,Ritchie Graham,male,magician,1482,1592,,,
10011672,Charles Stuart,male,courtier and ambassador,1639,1672,,,
10010173,Robert Redman,male,printer,1430,1540,,,
10010227,Richard Reynolds,male,Bridgettine monk and Roman Catholic martyr,1425,1535,,,
10011251,William Smith,male,actor and theatre manager,1585,1695,,,
10007746,Euphame MacCalzean,female,,1481,1591,,,
10007529,Sylvester Lloyd,male,Roman Catholic bishop of Waterford and Lismore and Jacobite sympathizer,1680,1747,,,
10005633,William Harvey,male,herald,1457,1567,,,
10011006,Sir Fleetwood Sheppard,male,courtier and poet,1634,1698,,,
10011971,Hugh Todd,male,Church of England clergyman and antiquary,1657,1728,,,
10008674,Walter Mylne,male,protestant martyr,1476,1558,,,
10005098,Richard Graham,male,author,1695,1727,,,
10010938,John Shank,male,actor,1526,1636,,,
10009106,John Okeover,male,organist and composer,1595,1663,,,
10007284,Thomas Legge,male,playwright and college head,1535,1607,,,
10012073,Sir John Tremayne,male,lawyer and politician,1647,1694,,,
10011909,Sir John Thorold,male,,1664,1717,,,
10005045,John Gostlin,male,physician,1565,1626,,,
10010296,Humphrey Ridley,male,physician,1653,1708,,,
10003634,Henry Dove,male,Church of England clergyman,1641,1695,,,
10013160,Thomas Wright,male,Roman Catholic priest and religious controversialist,1561,1623,,,
10010689,William Sandys,male,soldier and courtier,1470,1540,,,
10012893,John Wilkinson,male,Quaker schismatic,1652,1683,,,
10011249,William Smith,male,herald and playwright,1550,1618,,,
10010116,John Rastell,male,lawyer and printer,1475,1536,,,
10000668,John Barnard,male,music editor and composer,1591,1701,,,
10013037,Sir James Wishart,male,naval officer,1659,1723,,,
10011728,Sir Richard Swale,male,civil lawyer,1545,1608,,,
10000149,John Allibond,male,Church of England clergyman and satirist,1596,1658,,,
10008259,Christopher Middleton,male,translator and poet,1518,1628,,,
10005046,John Gostlin,male,educational benefactor and physician,1632,1705,,,
10009610,Sir John Petre,male,NA,1549,1613,,,
10008002,Thomas Marshall,male,dean of Gloucester and philologist,1621,1685,,,
10011638,Nicholas Stratford,male,bishop of Chester,1633,1707,,,
10005988,John Hingeston,male,instrumentalist and composer,1606,1683,,,
